,submission_date,state,new_death,week
25747,2020-11-15,North Dakota,7.0,38
25748,2020-03-13,Maryland,0.0,2
25749,2020-07-18,Mississippi,22.0,20
25750,2020-10-25,Kentucky,3.0,35
25751,2021-02-03,Vermont,3.0,49
25752,2020-12-09,Washington,49.0,41
25753,2020-06-30,Arizona,44.0,18
25755,2020-05-09,Virginia,15.0,10
25756,2020-07-08,Wisconsin,2.0,19
25757,2021-03-06,Maine,2.0,53
25758,2020-10-07,Oregon,2.0,32
25759,2021-01-15,New Hampshire,11.0,46
25760,2021-04-01,South Carolina,9.0,57
25762,2021-05-10,California,17.0,63
25764,2020-07-22,Rhode Island,1.0,21
25765,2020-12-26,Wisconsin,4.0,43
25766,2021-01-22,Washington,49.0,47
25767,2021-02-05,Indiana,44.0,49
25768,2020-09-06,Virginia,6.0,28
25769,2020-10-15,Louisiana,12.0,33
25770,2021-04-03,North Dakota,0.0,57
25771,2021-01-09,Virginia,2.0,45
25773,2021-02-22,Louisiana,11.0,52
25775,2021-03-09,Wyoming,9.0,54
25776,2021-03-16,Maryland,22.0,55
25777,2021-05-07,Washington,11.0,62
25779,2020-06-14,Louisiana,10.0,16
25780,2021-01-02,Montana,10.0,44
25781,2020-06-23,Montana,0.0,17
25782,2021-02-22,Nevada,10.0,52
25783,2021-02-21,Oregon,1.0,52
25784,2021-04-29,North Carolina,8.0,61
25786,2021-02-25,Oregon,10.0,52
25787,2020-12-17,Rhode Island,17.0,42
25788,2021-06-01,New Hampshire,0.0,66
25789,2020-12-31,Nebraska,40.0,44
25790,2020-09-11,Nevada,10.0,28
25792,2020-06-22,Maine,0.0,17
25793,2020-05-03,Washington,4.0,10
25794,2021-04-05,Vermont,0.0,58
25795,2021-03-20,Missouri,7.0,55
25796,2020-08-04,Wyoming,0.0,23
25797,2020-04-18,Indiana,38.0,7
25798,2021-03-24,North Carolina,14.0,56
25799,2020-05-28,Nevada,25.0,13
25800,2020-05-09,Kentucky,6.0,10
25801,2020-04-28,North Dakota,0.0,9
25802,2021-04-17,Missouri,4.0,59
25803,2021-03-25,Wyoming,0.0,56
25804,2020-04-16,Mississippi,10.0,7
25805,2020-07-22,Mississippi,27.0,21
25807,2020-06-11,Missouri,9.0,15
25808,2021-02-03,Wyoming,0.0,49
25809,2021-01-22,Arizona,229.0,47
25810,2020-05-29,Oregon,0.0,13
25811,2020-11-28,Idaho,4.0,39
25812,2020-05-16,Wisconsin,8.0,11
25814,2021-02-09,Rhode Island,7.0,50
25815,2021-01-05,Maine,3.0,45
25816,2020-08-01,Nebraska,0.0,22
25817,2020-05-21,New Jersey,96.0,12
25818,2020-04-12,New Jersey,163.0,7
25819,2021-03-30,Kentucky,13.0,57
25820,2021-02-11,Indiana,31.0,50
25821,2021-03-04,Alabama,18.0,53
25822,2020-10-09,Arizona,3.0,32
25824,2020-07-02,North Dakota,0.0,18
25825,2020-04-30,Maryland,62.0,9
25826,2021-03-16,New Hampshire,3.0,55
25827,2020-10-14,North Dakota,5.0,33
25828,2021-01-05,Michigan,74.0,45
25829,2020-03-30,Indiana,19.0,5
25830,2020-08-16,Vermont,0.0,25
25831,2020-08-13,Kentucky,6.0,24
25832,2020-11-02,North Carolina,42.0,36
25833,2020-10-27,Missouri,37.0,35
25835,2020-05-28,Wyoming,1.0,13
25836,2021-05-15,Idaho,0.0,63
25837,2020-06-21,Maine,0.0,17
25838,2020-05-23,South Carolina,5.0,12
25839,2021-02-18,Michigan,28.0,51
25840,2021-04-02,Minnesota,4.0,57
25841,2021-06-06,Idaho,0.0,67
25842,2020-03-17,Idaho,0.0,3
25843,2021-03-18,Montana,10.0,55
25844,2021-05-25,Indiana,6.0,65
25846,2021-02-19,Nevada,26.0,51
25847,2020-07-13,Delaware,1.0,20
25848,2021-01-01,Rhode Island,14.0,44
25849,2020-11-14,Arizona,43.0,37
25850,2020-03-13,Arizona,0.0,2
25851,2020-11-14,Wisconsin,56.0,37
25852,2020-11-23,Louisiana,24.0,39
25853,2020-05-20,New Hampshire,8.0,12
25854,2020-06-02,South Carolina,3.0,14
25855,2020-08-26,Illinois,37.0,26
25856,2020-09-30,Illinois,35.0,31
25858,2020-11-05,North Dakota,17.0,36
25859,2020-09-06,North Carolina,27.0,28
25860,2020-05-20,Virginia,25.0,12
25862,2020-05-14,Louisiana,36.0,11
25863,2021-03-21,Maryland,16.0,56
25864,2020-05-25,Idaho,0.0,13
25867,2020-06-07,North Carolina,17.0,15
25868,2020-10-15,Maryland,5.0,33
25869,2020-10-09,Montana,6.0,32
25870,2020-10-13,Delaware,0.0,33
25871,2020-03-17,Maine,0.0,3
25872,2020-03-23,Virginia,0.0,4
25873,2020-12-14,Delaware,0.0,42
25874,2021-03-15,Maryland,19.0,55
25876,2020-04-09,Kentucky,6.0,6
25877,2021-02-17,Rhode Island,2.0,51
25878,2020-10-15,North Dakota,18.0,33
25879,2021-01-05,Kentucky,23.0,45
25880,2020-06-12,Wyoming,0.0,15
25881,2020-05-15,California,75.0,11
25882,2020-10-22,Oregon,11.0,34
25883,2021-01-17,Louisiana,123.0,47
25885,2020-04-02,Maine,0.0,5
25886,2020-09-25,Nebraska,6.0,30
25887,2020-03-09,Missouri,0.0,2
25889,2020-12-05,Wisconsin,92.0,40
25890,2020-03-15,New Jersey,1.0,3
25891,2020-10-07,Montana,1.0,32
25893,2021-01-10,Delaware,3.0,46
25894,2021-04-25,North Dakota,0.0,61
25895,2021-01-06,Virginia,49.0,45
25896,2021-01-28,Montana,9.0,48
25897,2021-05-12,Delaware,0.0,63
25898,2020-10-26,Louisiana,17.0,35
25899,2021-02-05,Maine,1.0,49
25900,2020-05-14,Mississippi,15.0,11
25903,2021-04-22,New Jersey,30.0,60
25904,2020-09-25,New Hampshire,0.0,30
25905,2020-09-21,Missouri,17.0,30
25906,2021-01-15,New Jersey,67.0,46
25907,2020-08-31,Idaho,2.0,27
25908,2021-04-23,Indiana,4.0,60
25909,2020-05-21,Montana,0.0,12
25910,2021-01-23,Delaware,9.0,47
25911,2020-12-17,Nevada,20.0,42
25912,2020-06-06,Kentucky,4.0,14
25913,2020-07-18,New Hampshire,1.0,20
25914,2020-07-16,Maine,1.0,20
25916,2020-05-18,Nevada,14.0,12
25917,2020-03-21,Wyoming,0.0,3
25918,2020-08-19,Idaho,9.0,25
25920,2020-03-23,Missouri,2.0,4
25921,2020-07-05,North Dakota,0.0,19
25924,2021-05-11,Delaware,3.0,63
25925,2020-12-24,Mississippi,34.0,43
25926,2020-12-18,Maine,11.0,42
25927,2021-06-03,Alabama,31.0,66
25928,2020-05-12,Alabama,14.0,11
25929,2021-03-28,Missouri,9.0,57
25930,2020-11-13,North Dakota,19.0,37
25931,2020-12-04,Delaware,3.0,40
25932,2020-05-16,Virginia,7.0,11
25933,2020-12-17,Missouri,54.0,42
25934,2021-02-05,California,357.0,49
25935,2020-05-14,Alabama,22.0,11
25936,2020-05-24,Illinois,66.0,13
25937,2020-05-06,North Dakota,6.0,10
25938,2020-11-08,Alabama,22.0,37
25939,2020-09-02,Delaware,1.0,27
25940,2020-10-19,California,37.0,34
25941,2020-08-10,Wyoming,0.0,24
25944,2020-03-11,New Hampshire,0.0,2
25945,2020-09-03,Alabama,28.0,27
25947,2020-10-01,Missouri,42.0,31
25948,2020-12-23,Indiana,85.0,43
25949,2020-11-16,Wyoming,0.0,38
25951,2020-06-01,Missouri,11.0,14
25952,2020-06-15,New Hampshire,0.0,16
25953,2020-06-12,Delaware,4.0,15
25954,2020-11-21,North Carolina,42.0,38
25955,2021-03-14,North Dakota,0.0,55
25959,2020-09-30,Michigan,9.0,31
25960,2021-02-06,California,391.0,49
25961,2021-01-18,Illinois,68.0,47
25963,2020-10-06,Michigan,15.0,32
25964,2020-03-01,South Carolina,0.0,1
25965,2020-07-08,Oregon,4.0,19
25967,2021-05-06,Minnesota,13.0,62
25968,2020-10-17,Alabama,17.0,33
25969,2021-01-11,Montana,1.0,46
25970,2020-06-17,Montana,0.0,16
25971,2020-06-15,Minnesota,9.0,16
25973,2021-02-12,Nebraska,0.0,50
25974,2020-05-18,New Hampshire,0.0,12
25975,2020-08-20,Kentucky,14.0,25
25976,2020-11-08,Montana,11.0,37
25977,2021-02-28,Connecticut,0.0,53
25978,2020-03-10,Delaware,0.0,2
25979,2020-05-02,North Carolina,17.0,9
25980,2020-12-18,Washington,,42
25981,2021-06-06,Mississippi,8.0,67
25982,2020-09-06,Michigan,10.0,28
25983,2021-04-05,Maryland,15.0,58
25984,2021-01-23,Maryland,44.0,47
25985,2020-09-02,Michigan,10.0,27
25986,2021-02-05,Alabama,51.0,49
25987,2020-06-22,Illinois,24.0,17
25988,2020-11-06,Maine,1.0,36
25990,2020-11-05,California,47.0,36
25991,2021-06-05,Wisconsin,0.0,66
25992,2020-04-23,Montana,0.0,8
25993,2020-07-14,Washington,5.0,20
25994,2020-04-28,Rhode Island,22.0,9
25995,2021-04-27,Montana,3.0,61
25996,2021-04-18,Maine,2.0,60
25997,2021-03-29,Washington,8.0,57
25999,2020-10-16,New Hampshire,2.0,33
26000,2020-08-02,Maine,0.0,23
26001,2020-09-22,New Jersey,7.0,30
26002,2021-04-01,Arizona,10.0,57
26004,2020-09-11,Vermont,0.0,28
26005,2020-09-02,California,100.0,27
26007,2021-04-26,Michigan,77.0,61
26008,2020-05-02,Alabama,12.0,9
26010,2021-02-16,Wisconsin,39.0,51
26011,2020-11-28,Missouri,47.0,39
26012,2021-02-11,Washington,30.0,50
26013,2021-02-02,Connecticut,14.0,49
26016,2020-03-09,Nebraska,0.0,2
26017,2021-02-18,Nebraska,7.0,51
26018,2020-03-01,Michigan,0.0,1
26019,2020-12-27,Minnesota,40.0,44
26020,2020-06-21,Rhode Island,2.0,17
26021,2021-01-01,Vermont,1.0,44
26022,2020-06-01,Indiana,18.0,14
26023,2020-08-26,Oregon,5.0,26
26024,2021-05-20,North Dakota,0.0,64
26025,2020-04-11,Arizona,11.0,6
26026,2020-06-01,Michigan,27.0,14
26027,2021-01-01,Michigan,99.0,44
26028,2020-09-07,Nevada,4.0,28
26029,2021-03-20,New Hampshire,4.0,55
26030,2021-05-18,Kentucky,11.0,64
26031,2020-10-08,North Dakota,11.0,32
26032,2021-03-06,South Carolina,16.0,53
26033,2020-04-01,Virginia,7.0,5
26034,2020-05-10,New Jersey,139.0,11
26035,2020-04-09,Nevada,5.0,6
26036,2020-11-22,Virginia,4.0,39
26037,2020-03-11,Montana,0.0,2
26038,2020-11-17,Virginia,25.0,38
26039,2020-09-26,Oregon,4.0,30
26040,2020-10-28,Delaware,2.0,35
26041,2020-08-24,Connecticut,0.0,26
26044,2020-09-22,New Hampshire,0.0,30
26045,2020-10-08,Minnesota,0.0,32
26046,2020-08-01,Wyoming,0.0,22
26047,2021-03-16,Vermont,1.0,55
26048,2021-03-11,North Carolina,17.0,54
26049,2020-07-05,Oregon,2.0,19
26050,2021-01-08,North Dakota,0.0,45
26051,2021-05-30,California,1.0,66
26054,2020-10-03,Mississippi,11.0,31
26056,2020-07-23,Illinois,20.0,21
26057,2020-05-21,Maine,2.0,12
26058,2021-03-06,Montana,2.0,53
26060,2020-11-23,New Jersey,11.0,39
26061,2020-06-26,South Carolina,10.0,17
26062,2021-04-02,Mississippi,4.0,57
26063,2020-11-21,Montana,33.0,38
26064,2020-05-01,Delaware,7.0,9
26065,2020-08-23,Michigan,12.0,26
26066,2020-09-27,Nebraska,1.0,31
26068,2020-04-22,Louisiana,127.0,8
26069,2020-12-06,Vermont,0.0,41
26070,2021-02-22,Indiana,22.0,52
26071,2020-03-30,Minnesota,0.0,5
26074,2020-11-27,Arizona,20.0,39
26075,2021-06-02,Indiana,0.0,66
26076,2020-03-28,Oregon,1.0,4
26077,2020-09-15,South Carolina,15.0,29
26078,2020-07-10,Idaho,1.0,19
26079,2020-12-02,Louisiana,46.0,40
26080,2021-04-23,Delaware,5.0,60
26081,2020-07-18,Washington,10.0,20
26083,2020-09-24,Oregon,1.0,30
26085,2021-01-03,North Carolina,81.0,45
26086,2021-03-08,South Carolina,24.0,54
26087,2021-02-26,Wisconsin,5.0,52
26090,2020-03-28,Louisiana,18.0,4
26092,2020-11-24,Michigan,111.0,39
26093,2020-05-03,North Dakota,1.0,10
26094,2021-05-26,New Hampshire,2.0,65
26095,2021-04-30,Vermont,0.0,61
26096,2020-08-10,South Carolina,38.0,24
26099,2021-03-11,Montana,4.0,54
26100,2020-08-12,California,155.0,24
26101,2020-10-17,Arizona,18.0,33
26102,2021-01-14,California,618.0,46
26103,2020-08-04,Indiana,9.0,23
26104,2020-07-11,Missouri,3.0,19
26107,2021-02-05,New Hampshire,6.0,49
26110,2020-08-13,Minnesota,13.0,24
26111,2020-12-19,Michigan,106.0,42
26112,2021-02-14,Maine,0.0,51
26113,2020-10-28,Illinois,51.0,35
26114,2020-04-28,Vermont,0.0,9
26115,2021-03-25,North Dakota,1.0,56
26116,2020-04-16,Washington,16.0,7
26118,2021-02-26,Montana,4.0,52
26119,2021-04-20,Delaware,1.0,60
26120,2020-11-11,Nebraska,1.0,37
26121,2020-08-20,Arizona,50.0,25
26123,2021-02-05,North Dakota,2.0,49
26124,2021-04-05,Nebraska,0.0,58
26125,2020-09-24,Idaho,3.0,30
26126,2021-04-16,Mississippi,5.0,59
26127,2020-10-08,New Hampshire,0.0,32
26128,2021-04-03,California,31.0,57
26129,2021-01-26,Washington,19.0,48
26130,2020-10-09,Virginia,10.0,32
26131,2021-03-13,Oregon,3.0,54
26132,2020-08-24,North Dakota,1.0,26
26133,2021-01-28,Louisiana,55.0,48
26134,2020-09-12,Rhode Island,3.0,28
26135,2020-03-09,Kentucky,0.0,2
26136,2020-05-17,South Carolina,9.0,12
26137,2020-11-10,Wisconsin,72.0,37
26138,2020-12-19,Rhode Island,20.0,42
26139,2020-12-03,Louisiana,23.0,40
26140,2020-12-19,Maryland,51.0,42
26141,2021-01-14,Virginia,30.0,46
26142,2021-01-11,North Carolina,90.0,46
26143,2020-08-04,North Dakota,1.0,23
26144,2020-06-02,Michigan,20.0,14
26145,2021-05-24,Minnesota,0.0,65
26146,2020-03-13,Kentucky,0.0,2
26147,2020-10-28,Vermont,0.0,35
26150,2020-12-12,Washington,0.0,41
26151,2020-05-14,Connecticut,94.0,11
26152,2021-01-08,Missouri,36.0,45
26153,2020-04-08,Minnesota,11.0,6
26154,2020-05-02,Idaho,1.0,9
26155,2020-03-20,New Hampshire,0.0,3
26156,2020-07-14,New Hampshire,1.0,20
26158,2021-02-06,North Carolina,53.0,49
26159,2021-01-16,Nevada,63.0,46
26160,2020-07-20,Missouri,13.0,21
26162,2020-06-18,Nevada,2.0,16
26163,2020-05-12,California,67.0,11
26164,2020-03-25,Indiana,5.0,4
26165,2021-03-04,Michigan,17.0,53
26166,2020-10-12,Maine,0.0,33
26167,2020-11-21,California,78.0,38
26168,2021-05-28,North Dakota,0.0,65
26169,2020-12-25,South Carolina,42.0,43
26171,2021-03-20,Wyoming,0.0,55
26172,2021-05-11,Michigan,51.0,63
26173,2021-05-12,Illinois,23.0,63
26174,2020-10-03,Alabama,17.0,31
26175,2020-04-07,North Dakota,1.0,6
26176,2020-07-27,New Jersey,17.0,22
26177,2020-03-22,North Carolina,0.0,4
26178,2021-02-11,North Carolina,57.0,50
26179,2020-08-28,Oregon,9.0,26
26180,2020-09-12,North Carolina,26.0,28
26181,2020-05-26,Kentucky,3.0,13
26182,2020-07-20,Indiana,9.0,21
26183,2020-04-16,Kentucky,7.0,7
26184,2021-03-07,South Carolina,29.0,54
26185,2020-10-14,Missouri,31.0,33
26186,2020-09-03,Illinois,24.0,27
26187,2020-03-01,Illinois,0.0,1
26188,2021-02-21,New Jersey,24.0,52
26189,2020-03-21,Michigan,9.0,3
26191,2021-04-14,Missouri,8.0,59
26194,2020-07-23,Maine,0.0,21
26195,2020-12-15,Rhode Island,16.0,42
26196,2021-03-13,Washington,0.0,54
26198,2021-04-29,North Dakota,1.0,61
26199,2020-05-29,Minnesota,0.0,13
26200,2020-11-01,Minnesota,18.0,36
26201,2020-07-14,North Carolina,13.0,20
26202,2020-06-17,Kentucky,6.0,16
26203,2021-04-10,Nevada,9.0,58
26204,2021-04-23,Alabama,6.0,60
26205,2020-03-05,Virginia,0.0,1
26206,2020-07-08,Michigan,6.0,19
26208,2020-04-06,Michigan,142.0,6
26209,2020-05-01,Wisconsin,11.0,9
26210,2021-03-28,Rhode Island,3.0,57
26211,2021-06-06,Illinois,38.0,67
26213,2020-11-26,Vermont,3.0,39
26214,2020-06-19,California,67.0,16
26215,2020-10-31,Minnesota,20.0,35
26216,2020-08-13,Rhode Island,0.0,24
26217,2020-12-03,Maine,4.0,40
26218,2020-05-03,Virginia,68.0,10
26219,2020-06-09,Missouri,6.0,15
26220,2020-08-28,Maine,0.0,26
26221,2020-03-26,Rhode Island,0.0,4
26223,2020-11-21,Kentucky,21.0,38
26224,2020-11-18,Arizona,53.0,38
26225,2020-12-23,Virginia,31.0,43
26226,2020-06-13,Alabama,8.0,15
26227,2020-08-01,California,147.0,22
26228,2021-01-09,Maryland,44.0,45
26229,2021-03-12,Delaware,2.0,54
26230,2020-05-27,Illinois,160.0,13
26231,2020-07-11,Delaware,0.0,19
26232,2020-12-02,Missouri,74.0,40
26233,2020-03-17,Nebraska,0.0,3
26234,2021-05-10,Indiana,14.0,63
26235,2020-06-25,Nebraska,3.0,17
26236,2021-04-09,Washington,6.0,58
26237,2020-03-11,South Carolina,0.0,2
26238,2020-09-26,Mississippi,3.0,30
26239,2020-11-14,Nebraska,4.0,37
26240,2021-03-04,Nevada,18.0,53
26241,2020-05-16,Connecticut,54.0,11
26242,2021-02-17,Delaware,25.0,51
26243,2020-08-21,Delaware,5.0,25
26244,2020-12-03,South Carolina,35.0,40
26245,2020-12-07,Maryland,46.0,41
26246,2020-07-23,Washington,14.0,21
26247,2021-04-21,Connecticut,7.0,60
26248,2020-09-14,Oregon,2.0,29
26249,2020-11-26,Kentucky,0.0,39
26250,2021-06-02,Arizona,20.0,66
26251,2020-11-05,Missouri,44.0,36
26252,2020-06-21,Oregon,1.0,17
26253,2020-06-28,Virginia,8.0,18
26254,2020-03-27,North Dakota,1.0,4
26255,2021-01-22,Mississippi,40.0,47
26256,2021-02-09,California,332.0,50
26257,2020-11-16,New Jersey,14.0,38
26259,2021-03-09,Missouri,5.0,54
26260,2020-08-23,Washington,6.0,26
26262,2020-08-30,Arizona,23.0,27
26263,2021-05-10,New Hampshire,0.0,63
26264,2020-07-03,California,109.0,18
26265,2021-06-01,Virginia,12.0,66
26266,2021-03-13,Michigan,12.0,54
26267,2020-03-24,New Hampshire,0.0,4
26268,2020-08-28,Virginia,18.0,26
26269,2020-12-31,South Carolina,57.0,44
26272,2020-06-08,Wyoming,0.0,15
26273,2020-08-20,Rhode Island,3.0,25
26275,2021-01-15,Louisiana,0.0,46
26276,2020-04-12,Arizona,7.0,7
26277,2020-06-26,Wisconsin,0.0,17
26278,2020-10-08,Alabama,17.0,32
26279,2021-01-16,Connecticut,0.0,46
26282,2020-07-22,Missouri,10.0,21
26283,2020-08-21,Wyoming,3.0,25
26284,2020-11-20,Delaware,4.0,38
26285,2020-07-28,Washington,30.0,22
26286,2020-10-08,South Carolina,23.0,32
26287,2021-01-31,Virginia,10.0,49
26288,2020-11-05,Maine,0.0,36
26290,2020-10-31,Louisiana,0.0,35
26292,2020-06-27,Oregon,0.0,17
26295,2020-07-20,Montana,2.0,21
26296,2020-11-19,New Jersey,34.0,38
26297,2020-06-27,Maine,1.0,17
26300,2021-05-19,North Carolina,9.0,64
26301,2021-01-13,California,688.0,46
26302,2021-04-07,Minnesota,19.0,58
26303,2020-06-02,Montana,0.0,14
26304,2020-09-23,Wisconsin,9.0,30
26305,2020-03-14,Vermont,0.0,2
26306,2020-05-04,South Carolina,10.0,10
26307,2020-05-13,Maryland,50.0,11
26308,2020-07-21,Connecticut,0.0,21
26309,2020-04-17,Mississippi,18.0,7
26311,2021-01-05,Mississippi,44.0,45
26312,2020-07-24,Vermont,0.0,21
26313,2020-10-24,Oregon,0.0,34
26314,2021-04-14,Kentucky,14.0,59
26315,2020-07-13,Connecticut,23.0,20
26316,2020-09-18,Montana,12.0,29
26317,2021-04-07,California,22.0,58
26318,2020-11-10,Illinois,82.0,37
26320,2020-06-13,Kentucky,2.0,15
26321,2021-04-22,Nebraska,0.0,60
26322,2021-03-29,Alabama,9.0,57
26323,2020-09-22,Mississippi,12.0,30
26325,2020-10-29,Wisconsin,60.0,35
26326,2020-06-02,Mississippi,13.0,14
26327,2021-05-11,Vermont,2.0,63
26328,2020-08-25,Louisiana,33.0,26
26329,2021-03-24,Wyoming,0.0,56
26330,2021-05-14,Delaware,3.0,63
26331,2020-10-02,Indiana,19.0,31
26332,2021-02-16,New Hampshire,1.0,51
26333,2021-02-05,Rhode Island,6.0,49
26334,2020-03-31,Idaho,2.0,5
26335,2020-12-14,Nebraska,45.0,42
26336,2020-07-13,Maine,0.0,20
26337,2020-09-04,Arizona,41.0,27
26338,2021-05-11,Idaho,,63
26339,2020-11-18,Virginia,36.0,38
26340,2020-06-08,Connecticut,13.0,15
26341,2020-05-29,Alabama,21.0,13
26342,2020-07-22,New Jersey,,21
26343,2020-09-06,Arizona,14.0,28
26344,2020-08-16,South Carolina,45.0,25
26345,2021-03-06,North Carolina,14.0,53
26346,2020-07-28,North Dakota,2.0,22
26347,2021-02-21,Virginia,155.0,52
26348,2020-10-16,Missouri,27.0,33
26349,2021-03-10,Wisconsin,16.0,54
26350,2020-11-09,Delaware,4.0,37
26351,2020-03-16,Arizona,0.0,3
26352,2020-10-18,Delaware,2.0,34
26353,2020-12-30,Kentucky,29.0,44
26354,2021-02-05,Mississippi,16.0,49
26355,2020-09-10,New Jersey,5.0,28
26356,2020-09-28,North Dakota,5.0,31
26357,2021-05-03,Wyoming,0.0,62
26359,2021-03-15,Vermont,0.0,55
26360,2020-08-22,Washington,7.0,25
26363,2020-10-30,Maryland,11.0,35
26364,2021-01-16,California,692.0,46
26365,2020-07-15,Maryland,11.0,20
26366,2020-08-15,Nevada,24.0,24
26367,2021-01-01,Nebraska,17.0,44
26368,2020-06-10,Wisconsin,10.0,15
26369,2021-04-24,Indiana,6.0,60
26370,2020-10-14,South Carolina,12.0,33
26373,2021-01-31,Nevada,6.0,49
26374,2020-05-20,New Jersey,161.0,12
26377,2020-08-25,California,108.0,26
26379,2020-09-14,California,68.0,29
26380,2021-05-17,Illinois,6.0,64
26382,2021-04-05,South Carolina,7.0,58
26383,2020-09-28,Louisiana,15.0,31
26384,2020-06-21,North Dakota,1.0,17
26385,2020-07-08,Idaho,4.0,19
26387,2020-12-17,Wyoming,23.0,42
26388,2021-02-06,Oregon,17.0,49
26389,2020-10-23,Kentucky,16.0,34
26393,2020-11-02,Nevada,3.0,36
26394,2021-02-27,Wisconsin,15.0,52
26395,2020-07-23,Indiana,14.0,21
26397,2021-03-15,Nebraska,0.0,55
26398,2021-03-26,Washington,5.0,56
26399,2020-06-23,South Carolina,9.0,17
26401,2020-07-09,Oregon,6.0,19
26402,2020-04-02,Minnesota,4.0,5
26404,2020-07-18,Wisconsin,10.0,20
26405,2021-04-22,Maryland,11.0,60
26406,2021-03-04,Montana,2.0,53
26407,2020-08-10,Kentucky,2.0,24
26408,2021-05-15,Maryland,3.0,63
26413,2020-07-04,Washington,2.0,18
26414,2020-05-23,Nebraska,0.0,12
26417,2020-05-24,Idaho,0.0,13
26418,2020-07-06,Nevada,3.0,19
26421,2021-04-15,Indiana,5.0,59
26422,2020-12-07,Oregon,12.0,41
26423,2021-01-31,Maryland,31.0,49
26425,2021-02-21,Missouri,18.0,52
26426,2020-06-25,Arizona,102.0,17
26427,2021-04-19,Montana,0.0,60
26428,2021-03-15,North Carolina,12.0,55
26429,2020-04-12,Maryland,37.0,7
26430,2020-06-07,Arizona,2.0,15
26431,2020-04-19,North Dakota,1.0,8
26433,2020-06-07,Nebraska,0.0,15
26434,2020-07-13,Illinois,6.0,20
26437,2020-11-24,Idaho,8.0,39
26438,2020-07-18,Kentucky,9.0,20
26439,2020-06-01,Wyoming,0.0,14
26440,2020-12-17,Nebraska,5.0,42
26441,2021-05-09,Maryland,13.0,63
26443,2021-02-05,Wyoming,0.0,49
26444,2020-09-06,Nevada,1.0,28
26445,2020-12-09,Wyoming,19.0,41
26447,2020-12-18,Louisiana,30.0,42
26448,2020-05-13,Oregon,4.0,11
26450,2020-04-09,Louisiana,50.0,6
26451,2021-06-06,Maryland,5.0,67
26452,2020-08-09,Michigan,11.0,24
26453,2020-03-06,Indiana,0.0,1
26454,2020-04-25,Indiana,42.0,8
26455,2020-09-13,South Carolina,15.0,29
26456,2020-08-02,Arizona,18.0,23
26457,2020-12-21,North Dakota,5.0,43
26458,2020-06-30,Kentucky,5.0,18
26459,2021-03-02,Idaho,4.0,53
26460,2020-03-12,Nebraska,0.0,2
26461,2020-08-26,Connecticut,0.0,26
26462,2021-04-21,Michigan,63.0,60
26463,2020-05-18,North Dakota,1.0,12
26464,2020-08-09,Wyoming,0.0,24
26466,2020-05-17,New Jersey,107.0,12
26467,2021-02-02,Minnesota,8.0,49
26468,2020-10-21,Maryland,8.0,34
26469,2020-09-18,North Carolina,30.0,29
26470,2020-11-29,Washington,1.0,40
26471,2020-11-11,Delaware,0.0,37
26472,2020-10-21,Wisconsin,50.0,34
26473,2020-09-17,Illinois,25.0,29
26474,2020-10-07,Nebraska,0.0,32
26475,2020-04-13,Vermont,1.0,7
26476,2020-04-30,Indiana,45.0,9
26477,2021-04-14,South Carolina,8.0,59
26478,2021-04-25,Delaware,1.0,61
26480,2021-04-01,Connecticut,14.0,57
26481,2020-11-29,Maryland,24.0,40
26483,2020-12-15,Oregon,52.0,42
26484,2020-10-24,New Hampshire,2.0,34
26485,2021-04-13,Nevada,7.0,59
26487,2021-04-23,New Hampshire,7.0,60
26488,2020-12-23,Maine,6.0,43
26490,2021-05-02,California,16.0,62
26491,2020-11-22,California,95.0,39
26493,2021-03-08,Nevada,3.0,54
26495,2020-04-14,Nebraska,2.0,7
26496,2021-03-25,California,61.0,56
26497,2020-05-19,Alabama,16.0,12
26498,2020-03-11,Oregon,0.0,2
26499,2020-08-26,North Carolina,29.0,26
26501,2021-02-23,South Carolina,25.0,52
26503,2020-09-15,North Carolina,40.0,29
26505,2021-04-01,Wyoming,0.0,57
26506,2021-05-10,Nebraska,1.0,63
26508,2020-03-21,Maine,0.0,3
26509,2020-06-08,New Hampshire,0.0,15
26510,2020-07-05,Minnesota,3.0,19
26511,2020-06-29,Washington,10.0,18
26512,2021-01-27,Rhode Island,7.0,48
26513,2021-06-02,New Jersey,28.0,66
26514,2021-01-04,Oregon,6.0,45
26515,2021-01-19,Nebraska,0.0,47
26516,2020-04-23,Kentucky,6.0,8
26517,2021-04-02,Alabama,7.0,57
26518,2020-10-19,Illinois,22.0,34
26519,2020-11-03,Maine,2.0,36
26520,2021-05-20,Nebraska,4.0,64
26521,2020-04-01,Mississippi,11.0,5
26522,2020-08-30,Nevada,0.0,27
26523,2020-10-21,Rhode Island,3.0,34
26525,2021-04-12,New Jersey,26.0,59
26526,2021-05-27,Idaho,2.0,65
26527,2021-03-16,Kentucky,24.0,55
26528,2020-07-10,South Carolina,21.0,19
26529,2021-02-24,Missouri,11.0,52
26531,2021-05-27,Indiana,7.0,65
26533,2020-11-10,Louisiana,10.0,37
26534,2020-11-25,Oregon,20.0,39
26535,2020-08-19,Alabama,38.0,25
26538,2021-05-22,Vermont,0.0,64
26539,2020-12-09,Maine,0.0,41
26540,2021-03-06,Wyoming,0.0,53
26541,2020-08-20,Michigan,11.0,25
26542,2021-04-07,Oregon,7.0,58
26543,2020-06-24,Oregon,3.0,17
